Dicofre|HOUR|Hourly Average Traffic
"131603"|18|155.369797
"131603"|19|266.839482
"131603"|20|533.030416
"131603"|21|326.591295
"131603"|22|146.048816
"131603"|23|99.926549
"131604"|0|19.228522
"131604"|1|25.320388
"131604"|6|72.417361
"131604"|7|59.629336
"131604"|8|18.517804
"131604"|9|142.149653
"131604"|10|42.895054
"131604"|11|55.372369
"131604"|12|40.017932
"131604"|13|36.826430
"131604"|14|25.162586
"131604"|15|35.676560
"131604"|16|33.763371
"131604"|17|41.447930
"131604"|18|119.776113
"131604"|19|135.978275
"131604"|20|120.321690
"131604"|21|87.355888
"131604"|22|65.557284
"131604"|23|45.849242
"131607"|0|122.992935
"131607"|1|134.172244
"131607"|2|35.812815
"131607"|3|61.714713
"131607"|5|40.609082
"131607"|6|49.508367
"131607"|7|613.480607
"131607"|8|118.689646
"131607"|9|537.695473
"131607"|10|366.657700
"131607"|11|151.662701
"131607"|12|138.059583
"131607"|13|154.014618
"131607"|14|381.169747
"131607"|15|216.093930
"131607"|16|145.043441
"131607"|17|217.110698
"131607"|18|234.601155
"131607"|19|471.292332
"131607"|20|247.423724
"131607"|21|168.644774
"131607"|22|418.559066
"131607"|23|110.175501
"131610"|0|16.420049
"131610"|1|19.766359
"131610"|2|8.592946
"131610"|7|60.765470
"131610"|8|37.523572
"131610"|9|293.902681
"131610"|10|64.007039
"131610"|11|48.822132
"131610"|12|46.917728
"131610"|13|39.574888
"131610"|14|101.243590
"131610"|15|58.806654
"131610"|16|44.854169
"131610"|17|54.633287
"131610"|18|55.478027
"131610"|19|137.304851
"131610"|20|61.514989
"131610"|21|44.998360
"131610"|22|133.237587
"131610"|23|31.923262
"131611"|0|22.990344
"131611"|7|46.686379
"131611"|9|48.101753
"131611"|10|45.677251
"131611"|11|24.920762
"131611"|12|69.116762
"131611"|13|209.104031
"131611"|14|97.403279
"131611"|15|42.595968
"131611"|16|48.194580
"131611"|17|101.849031
"131611"|18|94.303031
"131611"|19|32.480736
"131611"|20|66.665310
"131611"|22|28.203671
"131611"|23|19.856159
"131612"|0|13.945278
"131612"|1|11.995926
"131612"|8|27.329808
"131612"|9|7.918423
"131612"|10|27.036897
"131612"|11|10.461593
"131612"|12|26.669485
"131612"|13|46.454823
"131612"|14|9.918653
"131612"|15|28.482194
"131612"|16|19.553843
"131612"|17|15.038790
"131612"|18|10.944207
"131612"|19|13.263150
"131612"|20|43.036916
"131612"|21|16.310012
"131612"|22|23.861750
"131612"|23|11.192055
"131613"|0|46.892921
"131613"|1|192.680693
"131613"|2|44.637279
"131613"|3|61.788012
"131613"|6|39.589353
"131613"|7|507.493276
"131613"|8|178.501125
"131613"|9|512.074367
"131613"|10|179.604950
"131613"|11|100.517865
"131613"|12|102.598990
"131613"|13|157.367025
"131613"|14|262.060228
"131613"|15|166.376504
"131613"|16|153.929025
"131613"|17|251.754954
"131613"|18|236.393029
"131613"|19|417.437750
"131613"|20|185.403303
"131613"|21|96.839904
"131613"|22|379.309983
"131613"|23|89.697764
"131614"|0|12.511588
"131614"|3|18.204236
"131614"|5|18.659373
"131614"|6|21.325265
"131614"|7|36.864233
"131614"|8|39.871010
"131614"|9|9.174540
"131614"|10|34.581055
"131614"|11|33.533428
"131614"|12|23.496687
"131614"|13|32.465823
"131614"|14|16.081511
"131614"|15|53.888483
"131614"|16|80.255219
"131614"|17|44.984278
"131614"|18|24.007390
"131614"|19|33.213147
"131614"|20|15.970380
"131614"|21|25.737410
"131614"|22|32.451463
"131614"|23|17.054218
"131616"|1|96.472788
"131616"|2|43.669780
"131616"|3|61.648335
"131616"|6|163.826075
"131616"|7|615.543891
"131616"|8|109.568419
"131616"|9|519.923436
"131616"|10|153.476853
"131616"|11|108.462279
"131616"|12|104.318044
"131616"|13|121.198036
"131616"|14|174.270002
"131616"|15|153.942795
"131616"|16|101.723162
"131616"|17|149.120481
"131616"|18|271.382987
"131616"|19|295.289995
"131616"|20|153.063944
"131616"|21|98.620668
"131616"|22|247.335818
"131616"|23|45.291108
"131617"|0|31.159891
"131617"|1|141.869074
"131617"|2|30.234284
"131617"|3|48.719974
"131617"|6|128.381661
"131617"|7|459.405092
"131617"|8|532.455301
"131617"|9|1418.618011
"131617"|10|264.445857
"131617"|11|148.586334
"131617"|12|137.611282
"131617"|13|133.029529
"131617"|14|278.819208
"131617"|15|179.825563
"131617"|16|156.387877
"131617"|17|191.051851
"131617"|18|237.517312
"131617"|19|421.739507
"131617"|20|712.988292
"131617"|21|516.620814
"131617"|22|359.142043
"131617"|23|82.874864
"131627"|0|34.925432
"131627"|1|29.865053
"131627"|2|22.487233
"131627"|3|22.487233
"131627"|6|16.767774
"131627"|7|58.257838
"131627"|8|48.812638
"131627"|9|156.449147
"131627"|10|43.338396
"131627"|11|41.706203
"131627"|12|27.033916
"131627"|13|35.139633
"131627"|14|28.088445
"131627"|15|58.397408
"131627"|16|35.671743
"131627"|17|54.971160
"131627"|18|66.498278
"131627"|19|62.310211
"131627"|20|32.208665
"131627"|21|37.427029
"131627"|22|44.642018
"131627"|23|11.750042
"131628"|0|42.789114
"131628"|1|80.050408
"131628"|6|205.789769
"131628"|7|103.908181
"131628"|8|120.994169
"131628"|9|540.132239
"131628"|10|183.328368
"131628"|11|212.433863
"131628"|12|255.325954
"131628"|13|189.161000
"131628"|14|129.092301
"131628"|15|123.230835
"131628"|16|136.889740
"131628"|17|147.442850
"131628"|18|226.706512
"131628"|19|383.639747
"131628"|20|427.697540
"131628"|21|267.201292
"131628"|22|251.861798
"131628"|23|91.406741
"131630"|0|15.820294
"131630"|1|24.678440
"131630"|2|8.472347
"131630"|4|43.486138
"131630"|6|42.767841
"131630"|7|110.843585
"131630"|8|223.567939
"131630"|9|428.688598
"131630"|10|78.502467
"131630"|11|96.723852
"131630"|12|120.305811
"131630"|13|71.494632
"131630"|14|82.035573
"131630"|15|142.372494
"131630"|16|74.390663
"131630"|17|52.395048
"131630"|18|57.095703
"131630"|19|82.464520
"131630"|20|404.829981
"131630"|21|244.322399
"131630"|22|110.325802
"131630"|23|22.569237
"131631"|0|14.605420
"131631"|1|12.564139
"131631"|8|30.776237
"131631"|9|9.413265
"131631"|10|29.759412
"131631"|11|14.703408
"131631"|12|14.789750
"131631"|13|45.085685
"131631"|14|9.930111
"131631"|15|21.035676
"131631"|16|28.855031
"131631"|17|15.751156
"131631"|18|9.379130
"131631"|19|13.325553
"131631"|20|52.305065
"131631"|21|15.318643
"131631"|22|24.991737
"131631"|23|39.000395
"131632"|0|16.412420
"131632"|8|52.302018
"131632"|9|34.767131
"131632"|10|53.163343
"131632"|11|18.539235
"131632"|12|27.796082
"131632"|13|16.552888
"131632"|14|37.574577
"131632"|15|43.797952
"131632"|16|82.023790
"131632"|17|55.352092
"131632"|18|43.273751
"131632"|19|61.375619
"131632"|20|52.013420
"131632"|22|27.134605
"131632"|23|16.412420
"131633"|0|4.718357
"131633"|1|24.674182
"131633"|8|181.184039
"131633"|9|402.798098
"131633"|10|120.362292
"131633"|11|19.076655
"131633"|12|26.635746
"131633"|13|64.992280
"131633"|14|60.375535
"131633"|15|27.563513
"131633"|16|54.864894
"131633"|17|46.341220
"131633"|18|13.761876
"131633"|19|34.163912
"131633"|20|207.629814
"131633"|21|172.602932
"131633"|23|10.900525
"131634"|0|112.025947
"131634"|1|112.931077
"131634"|2|32.155715
"131634"|5|49.644889
"131634"|7|656.077823
"131634"|8|107.637567
"131634"|9|479.272867
"131634"|10|282.829589
"131634"|11|109.529332
"131634"|12|105.175269
"131634"|13|97.917069
"131634"|14|232.747149
"131634"|15|174.102434
"131634"|16|98.702087
"131634"|17|170.812222
"131634"|18|184.998314
"131634"|19|435.178871
"131634"|20|302.249136
"131634"|21|93.434315
"131634"|22|359.697019
"131634"|23|92.597821
"131635"|0|17.985528
"131635"|1|15.471438
"131635"|2|6.041760
"131635"|8|42.101817
"131635"|9|75.102745
"131635"|10|33.089929
"131635"|11|28.756838
"131635"|12|25.504261
"131635"|13|132.014009
"131635"|14|29.071651
"131635"|15|33.809291
"131635"|16|23.404282
"131635"|17|17.427985
"131635"|18|20.042845
"131635"|19|40.954368
"131635"|20|29.516655
"131635"|21|13.625221
"131635"|22|134.364073
"131635"|23|17.259546
"131636"|0|66.867978
"131636"|1|85.900131
"131636"|2|27.566042
"131636"|5|44.410757
"131636"|6|21.043302
"131636"|7|421.089093
"131636"|8|89.274831
"131636"|9|294.836479
"131636"|10|189.555211
"131636"|11|157.373243
"131636"|12|231.566262
"131636"|13|304.586410
"131636"|14|199.981522
"131636"|15|122.917490
"131636"|16|101.377697
"131636"|17|114.174932
"131636"|18|132.541500
"131636"|19|268.328179
"131636"|20|189.227815
"131636"|21|63.511267
"131636"|22|339.560241
"131636"|23|132.066595
"131637"|0|16.113736
"131637"|1|14.742856
"131637"|2|10.370860
"131637"|6|71.753955
"131637"|7|168.598048
"131637"|8|397.319464
"131637"|9|634.276265
"131637"|10|113.116137
"131637"|11|77.550723
"131637"|12|38.377908
"131637"|13|62.225159
"131637"|14|95.570892
"131637"|15|67.607632
"131637"|16|74.121839
"131637"|17|78.527518
"131637"|18|48.347945
"131637"|19|97.255020
"131637"|20|755.877039
"131637"|21|354.717763
"131637"|22|178.231260
"131637"|23|13.557230
"131701"|0|165.282188
"131701"|1|291.106439
"131701"|2|85.385994
"131701"|3|139.336348
"131701"|5|447.320654
"131701"|6|965.273465
"131701"|7|1131.830070
"131701"|8|471.812350
"131701"|9|785.221101
"131701"|10|1020.334850
"131701"|11|1013.243858
"131701"|12|1427.789100
"131701"|13|935.259291
"131701"|14|575.938821
"131701"|15|570.661425
"131701"|16|1175.781146
"131701"|17|1539.202627
"131701"|18|978.785561
"131701"|19|713.232833
"131701"|20|378.567447
"131701"|21|549.257741
"131701"|22|649.577297
"131701"|23|328.522039
"131702"|0|20.877496
"131702"|1|8.464576
"131702"|2|3.418178
"131702"|3|7.394942
"131702"|4|3.580948
"131702"|6|3.034246
"131702"|7|97.271571
"131702"|8|16.657868
"131702"|9|27.974800
"131702"|10|28.820173
"131702"|11|23.807879
"131702"|12|25.045967
"131702"|13|20.736945
"131702"|14|17.663943
"131702"|15|27.978417
"131702"|16|16.378833
"131702"|17|16.252234
"131702"|18|36.251803
"131702"|19|56.343867
"131702"|20|12.346778
"131702"|21|5.796692
"131702"|22|7.115390
"131702"|23|33.517260
"131703"|0|246.667503
"131703"|1|355.560384
"131703"|2|225.731351
"131703"|3|120.016707
"131703"|4|117.948939
"131703"|5|19.461910
"131703"|6|359.858661
"131703"|7|527.127698
"131703"|8|437.055337
"131703"|9|410.059476
"131703"|10|455.540801
"131703"|11|503.549398
"131703"|12|471.125646
"131703"|13|477.635286
"131703"|14|605.836908
"131703"|15|340.301021
"131703"|16|571.106063
"131703"|17|671.976769
"131703"|18|532.507725
"131703"|19|726.121659
"131703"|20|468.981294
"131703"|21|275.826863
"131703"|22|374.620228
"131703"|23|278.392427
"131704"|0|311.388415
"131704"|1|225.458015
"131704"|2|212.032780
"131704"|3|194.073193
"131704"|4|140.994612
"131704"|5|112.440054
"131704"|6|781.731029
"131704"|7|409.469691
"131704"|8|437.031433
"131704"|9|394.725640
"131704"|10|743.529861
"131704"|11|614.641671
"131704"|12|641.610688
"131704"|13|572.306242
"131704"|14|462.740907
"131704"|15|1697.803324
"131704"|16|979.642120
"131704"|17|852.220926
"131704"|18|1081.768748
"131704"|19|668.016615
"131704"|20|1260.949709
"131704"|21|1035.002695
"131704"|22|762.734172
"131704"|23|225.798833
"131709"|0|79.478482
"131709"|1|127.627642
"131709"|2|51.261305
"131709"|3|48.558965
"131709"|4|69.055172
"131709"|5|75.665511
"131709"|6|225.487974
"131709"|7|205.698533
"131709"|8|233.517783
"131709"|9|200.893713
"131709"|10|423.738740
"131709"|11|221.829422
"131709"|12|142.540994
"131709"|13|193.932961
"131709"|14|255.421583
"131709"|15|1021.442823
"131709"|16|582.790732
"131709"|17|392.064943
"131709"|18|596.326187
"131709"|19|219.091447
"131709"|20|231.445000
"131709"|21|132.990747
"131709"|22|141.068070
"131709"|23|67.261531
"131712"|0|454.883344
"131712"|1|343.255976
"131712"|2|113.326414
"131712"|3|70.267717
"131712"|4|96.457308
"131712"|5|117.719664
"131712"|6|161.093899
"131712"|7|1175.885944
"131712"|8|3495.594394
"131712"|9|1424.310843
"131712"|10|736.051299
"131712"|11|781.245942
"131712"|12|2097.060517
"131712"|13|3905.113191
"131712"|14|1206.590145
"131712"|15|888.164523
"131712"|16|896.271403
"131712"|17|2030.190893
"131712"|18|1346.300327
"131712"|19|902.460787
"131712"|20|942.097119
"131712"|21|565.782549
"131712"|22|286.896170
"131712"|23|235.172334
"131717"|0|43.156721
"131717"|1|104.259369
"131717"|2|21.798971
"131717"|3|22.104769
"131717"|4|14.040460
"131717"|5|362.505099
"131717"|6|105.613614
"131717"|7|445.240714
"131717"|8|154.196051
"131717"|9|242.685021
"131717"|10|194.998133
"131717"|11|261.587657
"131717"|12|248.709226
"131717"|13|212.970271
"131717"|14|149.814414
"131717"|15|331.331259
"131717"|16|218.618782
"131717"|17|292.682863
"131717"|18|268.236561
"131717"|19|225.219633
"131717"|20|129.666747
"131717"|21|103.879307
"131717"|22|126.971363
"131717"|23|88.248702
"131723"|0|336.968760
"131723"|1|200.848749
"131723"|2|138.697490
"131723"|3|164.569532
"131723"|4|605.488462
"131723"|5|220.301412
"131723"|6|892.147772
"131723"|7|913.399807
"131723"|8|2031.733421
"131723"|9|1591.981651
"131723"|10|996.535626
"131723"|11|703.651464
"131723"|12|2230.199219
"131723"|13|3262.795220
"131723"|14|1177.858764
"131723"|15|1474.438933
"131723"|16|969.034424
"131723"|17|2067.623585
"131723"|18|1935.807475
"131723"|19|1097.592212
"131723"|20|528.650442
"131723"|21|286.926784
"131723"|22|302.002598
"131723"|23|186.599673
"131725"|0|95.812787
"131725"|1|46.317742
"131725"|2|21.172331
"131725"|3|36.872966
"131725"|4|25.865677
"131725"|5|63.005838
"131725"|6|40.712448
"131725"|7|408.268769
"131725"|8|339.733148
"131725"|9|240.121540
"131725"|10|262.809915
"131725"|11|138.500157
"131725"|12|155.211487
"131725"|13|603.977786
"131725"|14|138.883524
"131725"|15|832.336919
"131725"|16|274.206379
"131725"|17|565.095046
"131725"|18|794.784347
"131725"|19|325.014166
"131725"|20|144.622417
"131725"|21|57.063645
"131725"|22|106.076576
"131725"|23|92.130137
"131726"|0|382.236930
"131726"|1|303.306228
"131726"|2|151.099214
"131726"|3|185.164044
"131726"|4|111.518467
"131726"|5|140.852070
"131726"|6|407.670157
"131726"|7|1822.722259
"131726"|8|939.252286
"131726"|9|1401.712352
"131726"|10|1763.593470
"131726"|11|1519.392953
"131726"|12|1316.619515
"131726"|13|1357.238824
"131726"|14|1442.908640
"131726"|15|1083.496992
"131726"|16|1350.315078
"131726"|17|1488.328413
"131726"|18|1416.159902
"131726"|19|1275.307832
"131726"|20|1372.655698
"131726"|21|570.078156
"131726"|22|680.788853
"131726"|23|596.780736
"131727"|0|471.938044
"131727"|1|355.591394
"131727"|2|125.003917
"131727"|3|306.748029
"131727"|4|1328.422530
"131727"|5|1454.830328
"131727"|6|3521.635843
"131727"|7|2382.678772
"131727"|8|3391.835332
"131727"|9|3027.528176
"131727"|10|3328.894661
"131727"|11|2727.682562
"131727"|12|3583.582098
"131727"|13|3003.662197
"131727"|14|3229.570070
"131727"|15|4290.436253
"131727"|16|4222.581997
"131727"|17|4427.431654
"131727"|18|5007.059080
"131727"|19|3235.653555
"131727"|20|2325.763091
"131727"|21|1197.042653
"131727"|22|857.244922
"131727"|23|692.230393
"131728"|0|192.710907
"131728"|1|124.065682
"131728"|2|84.441475
"131728"|3|108.336224
"131728"|4|446.369290
"131728"|5|132.715215
"131728"|6|1159.688521
"131728"|7|892.371225
"131728"|8|1124.472569
"131728"|9|762.077211
"131728"|10|746.180774
"131728"|11|568.681689
"131728"|12|852.312871
"131728"|13|1107.240296
"131728"|14|870.012685
"131728"|15|1300.619121
"131728"|16|726.260133
"131728"|17|1461.904508
"131728"|18|1946.478681
"131728"|19|897.046648
"131728"|20|409.767409
"131728"|21|161.986701
"131728"|22|246.712040
"131728"|23|375.469843
"131729"|0|234.497233
"131729"|1|36.557963
"131729"|3|31.141153
"131729"|5|32.660503
"131729"|6|479.128966
"131729"|7|152.777166
"131729"|8|250.301768
"131729"|9|529.080323
"131729"|10|215.191590
"131729"|11|259.362814
"131729"|12|324.270952
"131729"|13|210.253705
"131729"|14|463.473064
"131729"|15|403.497305
"131729"|16|164.937464
"131729"|17|209.246311
"131729"|18|394.265608
"131729"|19|325.019617
"131729"|20|115.024642
"131729"|21|96.451149
"131729"|22|78.472183
"131729"|23|499.271353
"131730"|0|1256.990080
"131730"|1|2574.753081
"131730"|2|2375.506222
"131730"|3|736.267088
"131730"|4|223.955573
"131730"|5|163.603226
"131730"|6|1931.327670
"131730"|7|1311.244106
"131730"|8|2155.966675
"131730"|9|1693.598303
"131730"|10|2214.952156
"131730"|11|1895.368606
"131730"|12|3262.917036
"131730"|13|2232.353399
"131730"|14|2064.702150
"131730"|15|4456.242750
"131730"|16|3121.025935
"131730"|17|2759.227284
"131730"|18|3615.883635
"131730"|19|3482.877157
"131730"|20|4103.118435
"131730"|21|2412.937294
"131730"|22|1822.872189
"131730"|23|704.040617
"131731"|0|150.462419
"131731"|1|84.134427
"131731"|2|41.122834
"131731"|3|89.253614
"131731"|4|50.553601
"131731"|5|114.393643
"131731"|6|624.293340
"131731"|7|696.730489
"131731"|8|420.607005
"131731"|9|516.204243
"131731"|10|642.190956
"131731"|11|413.104074
"131731"|12|1059.710817
"131731"|13|1015.539918
"131731"|14|740.289171
"131731"|15|1296.912848
"131731"|16|554.305063
"131731"|17|1151.660797
"131731"|18|1654.878197
"131731"|19|793.851760
"131731"|20|384.968084
"131731"|21|215.709260
"131731"|22|181.646475
"131731"|23|133.346358
"131806"|0|162.226367
"131806"|1|59.806410
"131806"|4|38.508739
"131806"|5|52.065526
"131806"|6|35.136607
"131806"|7|455.023843
"131806"|8|1226.199788
"131806"|9|247.426155
"131806"|10|146.967586
"131806"|11|75.806969
"131806"|12|101.659975
"131806"|13|96.280948
"131806"|14|103.293707
"131806"|15|117.146295
"131806"|16|187.187420
"131806"|17|221.363812
"131806"|18|680.196661
"131806"|19|201.577000
"131806"|20|90.050924
"131806"|21|87.971216
"131806"|22|97.718996
"131806"|23|67.165029
"131808"|0|19.970321
"131808"|1|52.536187
"131808"|2|31.170750
"131808"|4|38.090191
"131808"|7|23.708649
"131808"|8|481.138163
"131808"|9|131.095127
"131808"|10|72.905707
"131808"|11|49.307254
"131808"|12|63.046336
"131808"|13|52.255501
"131808"|14|36.391518
"131808"|15|59.185337
"131808"|16|96.040508
"131808"|17|237.961816
"131808"|18|225.362113
"131808"|19|59.775819
"131808"|20|113.559501
"131808"|21|86.434794
"131808"|22|116.077363
"131808"|23|33.148030
"131809"|0|22.880838
"131809"|2|35.714045
"131809"|8|30.096946
"131809"|9|18.121209
"131809"|10|36.681037
"131809"|11|25.713429
"131809"|12|27.121176
"131809"|13|39.798383
"131809"|14|44.112982
"131809"|15|34.377353
"131809"|16|24.948918
"131809"|17|26.032376
"131809"|18|70.552990
"131809"|19|29.783876
"131809"|20|45.434181
"131809"|23|22.880838
"131810"|0|174.641738
"131810"|1|63.805096
"131810"|2|43.388501
"131810"|3|42.179908
"131810"|4|44.614360
"131810"|5|40.565572
"131810"|6|35.109637
"131810"|7|847.301629
"131810"|8|1559.482522
"131810"|9|726.183310
"131810"|10|303.244703
"131810"|11|167.001702
"131810"|12|324.455516
"131810"|13|262.005771
"131810"|14|174.848926
"131810"|15|225.540783
"131810"|16|344.336876
"131810"|17|906.859382
"131810"|18|1165.696912
"131810"|19|498.035418
"131810"|20|180.581111
"131810"|21|225.255901
"131810"|22|199.245245
"131810"|23|78.411810
"131811"|0|180.073940
"131811"|1|77.788585
"131811"|4|49.961499
"131811"|5|67.547188
"131811"|6|45.581999
"131811"|7|580.889574
"131811"|8|1617.592366
"131811"|9|314.200359
"131811"|10|273.011398
"131811"|11|119.728897
"131811"|12|275.143612
"131811"|13|158.487811
"131811"|14|172.648420
"131811"|15|153.180967
"131811"|16|277.519508
"131811"|17|284.112449
"131811"|18|995.364915
"131811"|19|457.451301
"131811"|20|219.205145
"131811"|21|184.873114
"131811"|22|112.161230
"131811"|23|152.409309
"150201"|0|23.598988
"150201"|1|20.652614
"150201"|2|28.399969
"150201"|3|15.207770
"150201"|4|23.738959
"150201"|5|40.661365
"150201"|6|346.139491
"150201"|7|939.543471
"150201"|8|653.290262
"150201"|9|837.477147
"150201"|10|345.026727
"150201"|11|176.117598
"150201"|12|282.369034
"150201"|13|421.114569
"150201"|14|337.706282
"150201"|15|288.548722
"150201"|16|322.750458
"150201"|17|781.447046
"150201"|18|495.550761
"150201"|19|263.648010
"150201"|20|151.048922
"150201"|21|72.854528
"150201"|22|70.272076
"150201"|23|61.362968
"150202"|0|25.692849
"150202"|1|21.419058
"150202"|2|37.892944
"150202"|3|20.181513
"150202"|4|31.670144
"150202"|5|43.113683
"150202"|6|497.844047
"150202"|7|788.251405
"150202"|8|703.216491
"150202"|9|475.362804
"150202"|10|126.384969
"150202"|11|72.123355
"150202"|12|61.451403
"150202"|13|133.644903
"150202"|14|110.281846
"150202"|15|149.487490
"150202"|16|182.770953
"150202"|17|499.292026
"150202"|18|518.491518
"150202"|19|170.971683
"150202"|20|127.161567
"150202"|21|68.140162
"150202"|22|83.191121
"150202"|23|62.268083
"150203"|0|21.316726
"150203"|1|18.001550
"150203"|2|27.761544
"150203"|3|16.434287
"150203"|4|14.818200
"150203"|5|35.666212
"150203"|6|351.599029
"150203"|7|487.501699
"150203"|8|491.334413
"150203"|9|605.407701
"150203"|10|266.961961
"150203"|11|184.238809
"150203"|12|195.180353
"150203"|13|207.230211
"150203"|14|161.056992
"150203"|15|219.558368
"150203"|16|232.389416
"150203"|17|561.460874
"150203"|18|395.252910
"150203"|19|138.758896
"150203"|20|98.366484
"150203"|21|46.788406
"150203"|22|60.283466
"150203"|23|45.060023
"150303"|0|75.587958
"150303"|1|39.252042
"150303"|2|31.028237
"150303"|3|17.835454
"150303"|4|17.785888
"150303"|5|17.732192
"150303"|6|90.907944
"150303"|7|105.496833
"150303"|8|114.629345
"150303"|9|218.428547
"150303"|10|161.386486
"150303"|11|229.060427
"150303"|12|429.942654
"150303"|13|381.475490
"150303"|14|296.486538
"150303"|15|143.769949
"150303"|16|228.853902
"150303"|17|477.711765
"150303"|18|335.366836
"150303"|19|269.299656
"150303"|20|118.693747
"150303"|21|102.576577
"150303"|22|110.626901
"150303"|23|116.566545
"150312"|0|910.649023
"150312"|1|771.360593
"150312"|2|457.900703
"150312"|3|79.479001
"150312"|4|152.761217
"150312"|5|542.810596
"150312"|6|821.352641
"150312"|7|2448.600773
"150312"|8|2346.876006
"150312"|9|2518.262394
"150312"|10|1838.635121
"150312"|11|1558.456845
"150312"|12|1482.006610
"150312"|13|1511.458750
"150312"|14|1404.198652
"150312"|15|1269.470778
"150312"|16|2294.342580
"150312"|17|3110.821345
"150312"|18|2798.127350
"150312"|19|1980.917503
"150312"|20|1590.833311
"150312"|21|934.739898
"150312"|22|988.143660
"150312"|23|1001.233500
"150313"|0|458.831820
"150313"|1|421.939888
"150313"|2|340.622587
"150313"|3|191.318965
"150313"|4|115.175635
"150313"|5|384.390676
"150313"|6|342.071973
"150313"|7|469.129203
"150313"|8|709.980095
"150313"|9|1741.049771
"150313"|10|1283.566217
"150313"|11|1039.833406
"150313"|12|1237.000475
"150313"|13|713.822654
"150313"|14|668.975951
"150313"|15|662.824487
"150313"|16|994.329424
"150313"|17|1084.983468
"150313"|18|1106.572580
"150313"|19|1065.534729
"150313"|20|614.994746
"150313"|21|368.615962
"150313"|22|414.878344
"150313"|23|422.866821
"150314"|0|93.003230
"150314"|1|49.714283
"150314"|2|40.271696
"150314"|3|26.029648
"150314"|4|54.935846
"150314"|5|33.940160
"150314"|6|311.058206
"150314"|7|1007.996177
"150314"|8|1002.211811
"150314"|9|1055.490514
"150314"|10|1068.450622
"150314"|11|1058.116929
"150314"|12|994.082431
"150314"|13|821.692682
"150314"|14|834.480822
"150314"|15|857.696454
"150314"|16|1182.089969
"150314"|17|1438.884566
"150314"|18|1564.936851
"150314"|19|890.761142
"150314"|20|734.723953
"150314"|21|300.959015
"150314"|22|141.826408
"150314"|23|70.084633
"150315"|0|584.868121
"150315"|1|372.727792
"150315"|2|623.575120
"150315"|3|75.945899
"150315"|4|137.521366
"150315"|5|461.971281
"150315"|6|682.666111
"150315"|7|1958.867775
"150315"|8|1807.343002
"150315"|9|1905.987973
"150315"|10|1451.978306
"150315"|11|1227.330901
"150315"|12|1247.714894
"150315"|13|1163.270959
"150315"|14|1171.204341
"150315"|15|1368.635446
"150315"|16|2072.758391
"150315"|17|2945.232785
"150315"|18|2124.395956
"150315"|19|1665.360873
"150315"|20|1591.419494
"150315"|21|557.200098
"150315"|22|497.572686
"150315"|23|537.154898
"150407"|0|239.326060
"150407"|1|125.066358
"150407"|2|119.090520
"150407"|3|73.147605
"150407"|4|193.909688
"150407"|5|165.183875
"150407"|6|137.920679
"150407"|7|348.370485
"150407"|8|1152.342233
"150407"|9|597.508621
"150407"|10|215.656725
"150407"|11|249.948844
"150407"|12|261.348905
"150407"|13|311.771609
"150407"|14|174.185242
"150407"|15|143.712645
"150407"|16|230.358123
"150407"|17|608.097973
"150407"|18|1140.256831
"150407"|19|656.172131
"150407"|20|246.881526
"150407"|21|225.343434
"150407"|22|482.404779
"150407"|23|259.811067
"150409"|0|270.458005
"150409"|1|141.144215
"150409"|2|163.935891
"150409"|3|164.628011
"150409"|4|219.707895
"150409"|5|399.981040
"150409"|6|339.798782
"150409"|7|351.580920
"150409"|8|1230.959759
"150409"|9|528.586614
"150409"|10|471.027974
"150409"|11|711.805293
"150409"|12|888.151059
"150409"|13|711.467281
"150409"|14|593.034263
"150409"|15|639.422406
"150409"|16|620.558110
"150409"|17|1564.996239
"150409"|18|1879.428014
"150409"|19|1820.469038
"150409"|20|673.883550
"150409"|21|442.763720
"150409"|22|766.064291
"150409"|23|501.948038
"150410"|0|286.281795
"150410"|1|221.666307
"150410"|2|173.904048
"150410"|3|142.188398
"150410"|4|264.777624
"150410"|5|332.756893
"150410"|6|445.168964
"150410"|7|324.244467
"150410"|8|489.756225
"150410"|9|337.030268
"150410"|10|486.718525
"150410"|11|729.751707
"150410"|12|1124.275171
"150410"|13|1158.221900
"150410"|14|766.856271
"150410"|15|1257.848171
"150410"|16|1355.912686
"150410"|17|1037.966727
"150410"|18|1516.927961
"150410"|19|1426.328981
"150410"|20|1031.599570
"150410"|21|573.335887
"150410"|22|860.698898
"150410"|23|817.965149
"150411"|0|190.452422
"150411"|1|228.566778
"150411"|2|62.264057
"150411"|3|54.293727
"150411"|4|152.444161
"150411"|5|101.240428
"150411"|6|164.936758
"150411"|7|577.762706
"150411"|8|1747.438438
"150411"|9|1565.911194
"150411"|10|440.344142
"150411"|11|543.918644
"150411"|12|703.789401
"150411"|13|493.576927
"150411"|14|414.682598
"150411"|15|457.531409
"150411"|16|549.289665
"150411"|17|1948.261572
"150411"|18|1221.476244
"150411"|19|706.958967
"150411"|20|243.486280
"150411"|21|171.289150
"150411"|22|312.672986
"150411"|23|209.164794
"150601"|0|158.581194
"150601"|1|102.020517
"150601"|2|83.671894
"150601"|3|63.171464
"150601"|4|145.351853
"150601"|5|167.802115
"150601"|6|587.497725
"150601"|7|955.068332
"150601"|8|906.617715
"150601"|9|286.438933
"150601"|10|253.400537
"150601"|11|216.524622
"150601"|12|122.583092
"150601"|13|180.044888
"150601"|14|176.984195
